-90.233211,38.637036,Saint Louis University,,,,,"{name:""",Saint Louis University,""",lat:",38.637036,",",lon:,-90.233211,"},","{name:""Saint Louis University"",lat:38.637036, lon:-90.233211},"
-78.483697,42.080093,St. Bonaventure University,,,,,"{name:""",St. Bonaventure University,""",lat:",42.080093,",",lon:,-78.483697,"},","{name:""St. Bonaventure University"",lat:42.080093, lon:-78.483697},"
-75.155726,39.980707,Temple University,,,,,"{name:""",Temple University,""",lat:",39.980707,",",lon:,-75.155726,"},","{name:""Temple University"",lat:39.980707, lon:-75.155726},"
-84.176166,39.738612,University of Dayton,,,,,"{name:""",University of Dayton,""",lat:",39.738612,",",lon:,-84.176166,"},","{name:""University of Dayton"",lat:39.738612, lon:-84.176166},"
-72.525112,42.38564,University of Massachusetts,,,,,"{name:""",University of Massachusetts,""",lat:",42.38564,",",lon:,-72.525112,"},","{name:""University of Massachusetts"",lat:42.38564, lon:-72.525112},"
-80.738115,35.300833,University of North Carolina - Charlotte,,,,,"{name:""",University of North Carolina - Charlotte,""",lat:",35.300833,",",lon:,-80.738115,"},","{name:""University of North Carolina - Charlotte"",lat:35.300833, lon:-80.738115},"
-71.525495,41.484645,University of Rhode Island,,,,,"{name:""",University of Rhode Island,""",lat:",41.484645,",",lon:,-71.525495,"},","{name:""University of Rhode Island"",lat:41.484645, lon:-71.525495},"
-77.537943,37.57317,University of Richmond,,,,,"{name:""",University of Richmond,""",lat:",37.57317,",",lon:,-77.537943,"},","{name:""University of Richmond"",lat:37.57317, lon:-77.537943},"
-84.476559,39.146071,Xavier University,,,,,"{name:""",Xavier University,""",lat:",39.146071,",",lon:,-84.476559,"},","{name:""Xavier University"",lat:39.146071, lon:-84.476559},"
-81.031338,29.210526,Bethune-Cookman College,,,,,"{name:""",Bethune-Cookman College,""",lat:",29.210526,",",lon:,-81.031338,"},","{name:""Bethune-Cookman College"",lat:29.210526, lon:-81.031338},"
-76.658153,39.310153,Coppin State University,,,,,"{name:""",Coppin State University,""",lat:",39.310153,",",lon:,-76.658153,"},","{name:""Coppin State University"",lat:39.310153, lon:-76.658153},"
-75.542021,39.186463,Delaware State University,,,,,"{name:""",Delaware State University,""",lat:",39.186463,",",lon:,-75.542021,"},","{name:""Delaware State University"",lat:39.186463, lon:-75.542021},"
-84.288321,30.423698,Florida A&M University,,,,,"{name:""",Florida A&M University,""",lat:",30.423698,",",lon:,-84.288321,"},","{name:""Florida A&M University"",lat:30.423698, lon:-84.288321},"
-76.337649,37.018846,Hampton University,,,,,"{name:""",Hampton University,""",lat:",37.018846,",",lon:,-76.337649,"},","{name:""Hampton University"",lat:37.018846, lon:-76.337649},"
-77.0204624,38.9212171,Howard University,,,,,"{name:""",Howard University,""",lat:",38.9212171,",",lon:,-77.0204624,"},","{name:""Howard University"",lat:38.9212171, lon:-77.0204624},"
-76.5827767,39.3460266,Morgan State University,,,,,"{name:""",Morgan State University,""",lat:",39.3460266,",",lon:,-76.5827767,"},","{name:""Morgan State University"",lat:39.3460266, lon:-76.5827767},"
-76.263989,36.848085,Norfolk State University,,,,,"{name:""",Norfolk State University,""",lat:",36.848085,",",lon:,-76.263989,"},","{name:""Norfolk State University"",lat:36.848085, lon:-76.263989},"
-79.770878,36.077887,North Carolina A&T University,,,,,"{name:""",North Carolina A&T University,""",lat:",36.077887,",",lon:,-79.770878,"},","{name:""North Carolina A&T University"",lat:36.077887, lon:-79.770878},"
-80.855483,33.49527,South Carolina State University,,,,,"{name:""",South Carolina State University,""",lat:",33.49527,",",lon:,-80.855483,"},","{name:""South Carolina State University"",lat:33.49527, lon:-80.855483},"
